ward_id,period,worldpop_population_2015,worldpop_population_2018,worldpop_abs_growth_2015_2018,worldpop_pct_growth_2015_2018,worldpop_annualized_growth_2015_2018_pct,worldpop_data_status,source,geometry_source
100,worldpop,35992.04,36882.97,890.9300000000003,2.4753528835820373,0.8184015453044813,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
101,worldpop,22349.46,22897.24,547.7800000000025,2.4509764441736066,0.8104068146018273,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
102,worldpop,12353.68,12673.35,319.6700000000001,2.5876499957907284,0.855215217957217,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
103,worldpop,13416.99,13772.3,355.3099999999995,2.648209471722044,0.87505690953813,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
104,worldpop,148720.23,152292.11,3571.8799999999756,2.4017445373773127,0.7942563787987522,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
105,worldpop,238773.25,244221.91,5448.6600000000035,2.2819390363032723,0.7549327687834229,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
106,worldpop,99795.41,102093.09,2297.679999999993,2.3023904606434233,0.7616476869801048,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
107,worldpop,125126.94,128001.7,2874.7599999999948,2.297474868321718,0.76003380773213,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
108,worldpop,73226.95,74853.32,1626.37000000001,2.220999235937056,0.7349187912228716,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
109,worldpop,56092.76,57426.22,1333.4599999999991,2.377240841777083,0.7862160574292787,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
110,worldpop,71262.11,72939.84,1677.729999999996,2.354308622071387,0.7786902172987276,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
111,worldpop,23279.76,23866.22,586.4600000000028,2.5191840465709388,0.832773644806517,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
112,worldpop,29683.04,30383.11,700.0699999999997,2.358484845218009,0.7800608437708023,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
113,worldpop,,,,,,missing_geometry,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
114,worldpop,73304.52,75019.38,1714.8600000000006,2.339364612168527,0.7737853234841774,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
115,worldpop,59570.82,60966.32,1395.5,2.3425898787359314,0.774843954596971,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
116,worldpop,34537.59,35391.39,853.8000000000029,2.4720891063910453,0.8173311991723775,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
117,worldpop,24122.04,24742.12,620.0799999999981,2.5705951901248736,0.8496259765526037,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
118,worldpop,46814.16,47944.46,1130.2999999999956,2.4144404171729144,0.7984217338828259,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
119,worldpop,40368.8,41348.56,979.7599999999948,2.427022849329172,0.8025495286269946,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
120,worldpop,43423.22,44467.66,1044.4400000000023,2.405256910933833,0.795408777893547,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
121,worldpop,45642.59,46768.49,1125.9000000000015,2.4667750011557223,0.8155884053582918,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
122,worldpop,27379.31,28066.39,687.0799999999981,2.50948617770133,0.8295940972868676,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
123,worldpop,46260.2,47344.12,1083.9200000000055,2.343094063579504,0.7750094414699094,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
124,worldpop,38907.09,39826.76,919.6700000000055,2.363759407347107,0.7817918891996678,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
125,worldpop,67654.38,69265.83,1611.449999999997,2.3818856960923993,0.7877402575578563,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
126,worldpop,22289.25,22868.74,579.4900000000016,2.5998631627354065,0.8592173653994228,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
127,worldpop,27783.78,28485.25,701.4700000000012,2.5247464527864865,0.8345972472492136,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
128,worldpop,17152.03,17553.78,401.75,2.342288347210214,0.7747449836722042,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
129,worldpop,49796.61,50979.1,1182.489999999998,2.3746395587972717,0.7853624312170293,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
130,worldpop,70788.19,72648.46,1860.270000000004,2.6279383609045577,0.8684161569807669,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
131,worldpop,32193.79,33010.55,816.760000000002,2.537011019827122,0.8386178810009692,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
132,worldpop,78200.71,79908.91,1708.199999999997,2.1843791443837235,0.7228881172394175,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
133,worldpop,97661.78,99933.64,2271.8600000000006,2.3262529108111694,0.76948143313611,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
134,worldpop,43731.87,44763.0,1031.1299999999974,2.3578456626711763,0.7798510680004034,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
135,worldpop,39571.04,40534.32,963.2799999999988,2.434305492097248,0.8049385191492897,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
136,worldpop,82836.62,84740.89,1904.270000000004,2.2988262920433065,0.7604775101155425,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
137,worldpop,34481.49,35322.42,840.9300000000003,2.4387867229635387,0.8064084811658212,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
138,worldpop,48380.8,49520.0,1139.199999999997,2.354653085521523,0.7788032707918946,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
139,worldpop,49890.59,51034.28,1143.6900000000023,2.292396221411698,0.7583663403660568,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
140,worldpop,33370.97,34178.3,807.3300000000017,2.419258415323264,0.800002367082886,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
141,worldpop,28879.35,29610.4,731.0500000000029,2.5313935389820164,0.8367763691945029,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
142,worldpop,26225.77,26831.0,605.2299999999996,2.3077682752498765,0.7634132630773616,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
143,worldpop,34480.91,35300.17,819.2599999999948,2.375981376361571,0.7858027582982929,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
144,worldpop,40192.74,41079.81,887.0699999999997,2.2070403759484916,0.7303332734120538,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
145,worldpop,15007.87,15400.34,392.46999999999935,2.615094613692678,0.8642081329677698,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
146,worldpop,12776.8,13114.85,338.0500000000011,2.645811157723382,0.8742712749694848,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
147,worldpop,31269.28,32042.52,773.2400000000016,2.472842355180553,0.8175782269151499,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
148,worldpop,25469.98,26102.64,632.6599999999999,2.483943842908396,0.8212188165150458,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
149,worldpop,59578.2,60886.48,1308.280000000006,2.195903870878956,0.7266746062961627,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
150,worldpop,37074.84,37988.1,913.260000000002,2.463287771437455,0.8144447139705413,observed_raster_aggregation,WorldPop Global2 R2025A v1; 100m population counts; zonal aggregation,GHMC historical ward boundaries; 145 polygons from uploaded OSM GeoJSON + 5 polygons missing in uploaded file
